Rowid,STATENAME,ID,DISTRICT,STARTCONG,ENDCONG,CONGRESS,STATE,YEAR,MONTH,PARTY_OF_1,VICTOR,VICTOR_VOT,MARGIN,MARGIN_PER,TOTAL_VOTE,MARGINPERC
17815,Florida,12098102001,1,98,102,100,FL,986,11,100,"HUTTO, EARL",97532,42073,0,152991,0.275003105
17816,Florida,12098102013,13,98,102,100,FL,986,11,200,"MACK, CONNIE",187846,-125137,0,250555,-0.499439245
17817,Florida,12098102005,5,98,102,100,FL,986,11,200,"MCCOLLUM, BILL",-9,9,0,-9,-1
17818,Tennessee,47098102009,9,98,102,100,TN,986,11,100,"FORD, HAROLD E.",83006,66785,0,99516,0.671098115
17819,North Carolina,37098102009,9,98,102,100,NC,986,11,200,"MCMILLAN, J. ALEX",76240,0,0,152480,0
17820,North Carolina,37098102006,6,98,102,100,NC,986,11,200,"COBLE, HOWARD",72329,-79,0,144579,-0.000546414
17821,North Carolina,37098102002,2,98,102,100,NC,986,11,100,"VALENTINE, I.T. JR.",95320,62805,0,127835,0.491297376
17822,North Carolina,37098102007,7,98,102,100,NC,986,11,100,"ROSE, CHARLES G. III",70471,31182,0,109760,0.284092566
17823,North Dakota,38098102000,0,98,102,100,ND,986,11,100,"DORGAN, BYRON L.",216258,149269,0,286361,0.521261624
17824,Florida,12098102015,15,98,102,100,FL,986,11,200,"SHAW, E. CLAY JR.",-9,9,0,-9,-1
17825,Tennessee,47098102002,2,98,102,100,TN,986,11,200,"DUNCAN, JOHN J.",96396,-66308,0,126486,-0.524231931
17826,Tennessee,47098102007,7,98,102,100,TN,986,11,200,"SUNDQUIST, DON",93902,-57936,0,129878,-0.446080168
17827,Minnesota,27098102002,2,98,102,100,MN,986,11,331,"WEBER, VIN",100249,-6201,0,194297,-0.031915058
17828,Minnesota,27098102007,7,98,102,100,MN,986,11,331,"STANGELAND, ARLAN",94024,-121,0,189253,-0.000639356
17829,Florida,12098102014,14,98,102,100,FL,986,11,100,"MICA, DAN",171976,110787,0,233165,0.475144211
17830,Michigan,26098102018,18,98,102,100,MI,986,11,200,"BROOMFIELD, WILLIAM",110099,-70955,0,149244,-0.475429498
17831,Michigan,26098102009,9,98,102,100,MI,986,11,200,"VANDER JAGT, GUY",89991,-40289,0,139693,-0.288411016
17832,Michigan,26098102006,6,98,102,100,MI,986,11,100,"CARR, BOB",74927,17644,0,132217,0.133447287
17833,Michigan,26098102002,2,98,102,100,MI,986,11,200,"PURSELL, CARL",79567,-24363,0,134778,-0.180763923
17834,Illinois,17098102001,1,98,102,100,IL,986,11,100,"HAYES, CHARLES A.",122376,117804,0,126948,0.927970508
17835,Illinois,17098102009,9,98,102,100,IL,986,11,100,"YATES, SIDNEY R.",92738,56023,0,129453,0.432767105
17836,Illinois,17098102002,2,98,102,100,IL,986,11,100,"SAVAGE, GUS",99268,80119,0,118417,0.676583599
17837,Illinois,17098102007,7,98,102,100,IL,986,11,100,"COLLINS, CARDISS",90761,69706,0,113164,0.615973278
17838,Indiana,18098102008,8,98,102,100,IN,986,11,100,"MCCLOSKEY, FRANK",106662,13076,0,201157,0.065003952
17839,Indiana,18098102004,4,98,102,100,IN,986,11,200,"COATS, DAN",99865,-56760,0,143572,-0.39534171
17840,Indiana,18098102001,1,98,102,100,IN,986,11,100,"VISCLOSKY, PETER J.",86983,56588,0,118441,0.477773744
17841,Indiana,18098102005,5,98,102,100,IN,986,11,100,"JONTZ, JAMES",80772,5295,0,156976,0.033731271
17842,Indiana,18098102003,3,98,102,100,IN,986,11,200,"HILER, JOHN",75932,-47,0,152509,-0.000308179
17843,Massachusetts,25098102008,8,98,102,100,MA,986,11,100,"KENNEDY, JOSEPH P. III.",104651,64392,0,145358,0.442989034
17844,Massachusetts,25098102004,4,98,102,100,MA,986,11,100,"KENNEDY, JOSEPH P. III.",104651,64392,0,145358,0.442989034
17845,Massachusetts,25098102001,1,98,102,100,MA,986,11,100,"CONTE, SILVIO O.",113653,81223,0,146124,0.555849826
17846,Massachusetts,25098102005,5,98,102,100,MA,986,11,100,"ATKINS, CHESTER G.",113330,113330,0,113387,0.999497297
17847,Massachusetts,25098102011,11,98,102,100,MA,986,11,100,"DONNELLY, BRIAN J.",114926,114926,0,114929,0.999973897
17848,Massachusetts,25098102003,3,98,102,100,MA,986,11,100,"EARLY, JOSEPH D.",120222,120222,0,120279,0.999526102
17849,Virginia,51098102008,8,98,102,100,VA,986,11,200,"PARRIS, STANFORD E.""STAN""",72670,-27705,0,117655,-0.235476605
17850,Virginia,51098102004,4,98,102,100,VA,986,11,100,"SISISKY, NORMAN",64699,64699,0,64835,0.997902368
17851,Utah,49098102002,2,98,102,100,UT,986,11,100,"OWENS, WAYNE",76921,15954,0,139390,0.114455843
17852,Indiana,18098102009,9,98,102,100,IN,986,11,100,"HAMILTON, LEE H.",120586,74188,0,167703,0.442377298
17853,Indiana,18098102006,6,98,102,100,IN,986,11,200,"BURTON, DAN",118363,-64932,0,173165,-0.374971848
17854,Indiana,18098102002,2,98,102,100,IN,986,11,100,"SHARP, PHILIP R.",102456,40443,0,165625,0.244184151
17855,Indiana,18098102007,7,98,102,100,IN,986,11,200,"MYERS, JOHN T.",104965,-55290,0,157163,-0.35180036
17856,Indiana,18098102010,10,98,102,100,IN,986,11,100,"JACOBS, ANDREW JR.",68817,19753,0,119166,0.165760368
17857,Iowa,19098102004,4,98,102,100,IA,986,11,100,"SMITH, NEAL",107271,57630,0,156952,0.367182323
17858,Iowa,19098102001,1,98,102,100,IA,986,11,200,"LEACH, JIM",86834,-42849,0,130825,-0.327529142
17859,Iowa,19098102005,5,98,102,100,IA,986,11,200,"LIGHTFOOT, JIM ROSS",85025,-26473,0,143589,-0.18436649
17860,Iowa,19098102003,3,98,102,100,IA,986,11,100,"NAGLE, DAVID R.",83504,14118,0,152920,0.092322783
17861,Iowa,19098102006,6,98,102,100,IA,986,11,200,"GRANDY, FRED",81861,-3054,0,160679,-0.01900684
17862,Vermont,50098102000,0,98,102,100,VT,986,11,2641,"JEFFORDS, JAMES M.",168403,160999,0,188954,0.852053939
17863,Maine,23098102001,1,98,102,100,ME,986,11,100,"BRENNAN, JOSEPH E.",121848,21588,0,229233,0.094174922
17864,Maine,23098102002,2,98,102,100,ME,986,11,200,"SNOWE, OLYMPIA J.",148770,-105156,0,192397,-0.546557379
17865,Maryland,24098102008,8,98,102,100,MD,986,11,200,"MORELLA, CONSTANCE A.",92917,-10092,0,175742,-0.057425089
17866,Maryland,24098102007,7,98,102,100,MD,986,11,100,"MFUME, KWEISI",79226,67056,0,91398,0.733670321
17867,Wisconsin,55098102005,5,98,102,100,WI,986,11,100,"MOODY, JIM",109506,109506,0,110604,0.990072692
17868,Missouri,29098102009,9,98,102,100,MO,986,11,100,"VOLKMER, HAROLD L.",95939,24967,0,166911,0.149582712
17869,Missouri,29098102006,6,98,102,100,MO,986,11,200,"COLEMAN, TOM",95865,-22710,0,169020,-0.134362797
17870,Missouri,29098102001,1,98,102,100,MO,986,11,100,"CLAY, WILLIAM (BILL)",91044,44445,0,137643,0.322900547
17871,New York,36098102033,33,98,102,100,NY,986,11,100,"NOWAK, HENRY J.",109256,84881,0,128403,0.661051533
17872,Missouri,29098102005,5,98,102,100,MO,986,11,100,"WHEAT, ALAN",101030,61690,0,142574,0.432687587
17873,Missouri,29098102003,3,98,102,100,MO,986,11,100,"GEPHARDT, RICHARD A.",116403,64021,0,168785,0.379305033
17874,Oklahoma,40098102004,4,98,102,100,OK,986,11,100,"MCCURDY, DAVE",100,65287,0,124681,0.52363231
17875,Oklahoma,40098102001,1,98,102,100,OK,986,11,200,"INHOFE, JAMES M.",78919,-17256,0,144037,-0.119802551
17876,Oklahoma,40098102005,5,98,102,100,OK,986,11,200,"EDWARDS, MICKEY",108774,-63518,0,154030,-0.412374213
17877,Oklahoma,40098102003,3,98,102,100,OK,986,11,100,"WATKINS, WES",100,82095,0,145921,0.562598941
17878,Oklahoma,40098102006,6,98,102,100,OK,986,11,100,"ENGLISH, GLENN",-9,0,0,-9,0
17879,Oklahoma,40098102002,2,98,102,100,OK,986,11,100,"SYNAR, MIKE",100,72748,0,156338,0.465325129
17880,New York,36099102011,11,99,102,100,NY,986,11,100,"TOWNS, EDOLPHUS,",41689,37636,0,46616,0.807362279
17881,New York,36099102014,14,99,102,100,NY,986,11,200,"MOLINARI, GUY V.",64647,-36697,0,93972,-0.390509939
17882,New York,36099102015,15,99,102,100,NY,986,11,200,"GREEN, BILL",58214,-16067,0,100361,-0.160092068
17883,New York,36099102016,16,99,102,100,NY,986,11,100,"RANGEL, CHARLES B.",61262,59974,0,63545,0.943803604
17884,New York,36099102017,17,99,102,100,NY,986,11,100,"WEISS, TED",95094,79507,0,111262,0.714592583
17885,New York,36099102018,18,99,102,100,NY,986,11,100,"GARCIA, ROBERT",43343,40864,0,46353,0.881582638
17886,New York,36099102019,19,99,102,100,NY,986,11,100,"BIAGGI, MARIO",100940,94034,0,97349,0.965947262
17887,New York,36099102001,1,99,102,100,NY,986,11,100,"HOCHBRUECKNER, GEORGE J.",67139,11726,0,131031,0.089490273
17888,New York,36099102020,20,99,102,100,NY,986,11,200,"DIOGUARDI, JOSEPH J.",80220,-13861,0,148920,-0.09307682
17889,New York,36099102021,21,99,102,100,NY,986,11,200,"FISH, HAMILTON JR.",102070,-73731,0,133397,-0.552718577
17890,New York,36099102022,22,99,102,100,NY,986,11,200,"GILMAN, BENJAMIN A.",94244,-57392,0,135656,-0.423070119
17891,New York,36099102023,23,99,102,100,NY,986,11,100,"STRATTON, SAMUEL S.",140759,135480,0,146038,0.927703748
17892,New York,36099102024,24,99,102,100,NY,986,11,200,"SOLOMON, GERALD B.",117285,-68060,0,166510,-0.40874422
17893,New York,36099102025,25,99,102,100,NY,986,11,200,"BOEHLERT, SHERWOOD L.",104216,-70352,0,151079,-0.465663659
17894,New York,36099102026,26,99,102,100,NY,986,11,200,"MARTIN, DAVID O'B",94840,-78874,0,94840,-0.831653311
17895,New York,36099102009,9,99,102,100,NY,986,11,100,"MANTON, THOMAS J.",50738,32698,0,73126,0.447146022
17896,Ohio,39100102004,4,100,102,100,OH,986,11,200,"OXLEY, MICHAEL G.",115751,-89431,0,154068,-0.58046447
17897,Ohio,39100102005,5,100,102,100,OH,986,11,200,"LATTA, DELBERT L.",102016,-47152,0,156880,-0.300560938
17898,California,6099102033,33,99,102,101,CA,1988,11,200,"DREIER, DAVID",151704,-94118,-0.449701371,209290,0
17899,California,6099102034,34,99,102,101,CA,1988,11,100,"TORRES, ESTEBAN E.",92087,41133,0.287560909,143041,0
17900,California,6099102035,35,99,102,101,CA,1988,11,200,"LEWIS, JERRY",181203,-110017,-0.435902516,252389,0
17901,California,6099102036,36,99,102,101,CA,1988,11,100,"BROWN, GEORGE E.,JR.",103493,22080,0.119412026,184906,0
17902,California,6099102037,37,99,102,101,CA,1988,11,200,"MCCANDLESS, AL",174284,-84618,-0.320583444,263950,0
17903,California,6099102038,38,99,102,101,CA,1988,11,200,"DORNAN, ROBERT K. ""BOB""",87690,-35291,-0.251918423,140089,0
17904,California,6099102039,39,99,102,101,CA,1988,11,200,"DANNEMEYER, WILLIAM E. ""BILL""",169360,-117198,-0.529058062,221522,0
17905,Arizona,4098102003,3,98,102,101,AZ,1988,11,200,"STUMP, BOB",174453,-102036,-0.413318751,246870,0
17906,Arizona,4098102002,2,98,102,101,AZ,1988,11,100,"UDALL, MORRIS K.",99895,63586,0.466843852,136204,0
17907,Arkansas,5098102004,4,98,102,101,AR,1988,11,100,"ANTHONY, BERYL JR.",129508,71850,0.383883825,187166,0
17908,Arkansas,5098102001,1,98,102,101,AR,1988,11,100,"ALEXANDER, BILL",-9,-9,1,-9,0
17909,Arkansas,5098102003,3,98,102,101,AR,1988,11,200,"HAMMERSCHMIDT, JOHN PAUL",161623,-106856,-0.493812099,216390,0
17910,Arkansas,5098102002,2,98,102,101,AR,1988,11,100,"ROBINSON, TOMMY F.",168889,135414,0.669160523,202364,0
17911,Pennsylvania,42098102015,15,98,102,101,PA,1988,11,200,"RITTER, DON",106951,-27824,-0.149528692,186078,0
17912,Pennsylvania,42098102020,20,98,102,101,PA,1988,11,100,"GAYDOS, JOSEPH",137472,135328,0.969287188,139616,0
17913,Illinois,17098102021,21,98,102,101,IL,1988,11,100,"COSTELLO, JERRY F.",105836,10451,0.051937919,201221,0
17914,Illinois,17098102005,5,98,102,101,IL,1988,11,100,"LIPINSKI, WILLIAM O.",93567,34439,0.225541111,152695,0
17915,Rhode Island,44098102001,1,98,102,101,RI,1988,11,200,"MACHTLEY, RONALD K.",105506,-21365,-0.112656673,189647,0
17916,Utah,49098102001,1,98,102,101,UT,1988,11,200,"HANSEN, JAMES V.",130893,-42917,-0.19608533,218869,0
17917,Alabama,1098102001,1,98,102,101,AL,1988,11,200,"CALLAHAN, H. L. ""SONNY""",115173,-37503,-0.474025482,79116,0
17918,Alabama,1098102002,2,98,102,101,AL,1988,11,200,"DICKINSON, BILL",120408,-120408,-0.943200244,127659,0
17919,Alabama,1098102003,3,98,102,101,AL,1988,11,100,"NICHOLS, BILL",117514,112721,0.921646062,122304,0
17920,Alabama,1098102004,4,98,102,101,AL,1988,11,100,"BEVILL, TOM",131880,126616,0.923267634,137139,0
17921,Alabama,1098102005,5,98,102,101,AL,1988,11,100,"FLIPPO, RONNIE G.",120142,55651,0.455670188,122130,0
17922,Alabama,1098102006,6,98,102,101,AL,1988,11,100,"ERDREICH, BEN",138920,70132,0.501709756,139786,0
17923,Alabama,1098102007,7,98,102,101,AL,1988,11,100,"HARRIS, CLAUDE",136074,72702,0.529142042,137396,0
17924,Maryland,24098102002,2,98,102,101,MD,1988,11,200,"BENTLEY, HELEN DELICH",157956,-94842,-0.429013435,221070,0
17925,Kansas,20098102005,5,98,102,101,KS,1988,11,200,"WHITTAKER, BOB",127722,-73395,-0.403160688,182049,0
17926,Florida,12098102019,19,98,102,101,FL,1988,11,100,"FASCELL, DANTE B.",135355,83727,0.447778675,186983,0
17927,Florida,12098102018,18,98,102,101,FL,1988,11,100,"PEPPER, CLAUDE",-9,-9,1,-9,0
17928,California,6099102010,10,99,102,101,CA,1988,11,100,"EDWARDS, DON",142500,119699,0.724127501,165301,0
17929,California,6099102011,11,99,102,101,CA,1988,11,100,"LANTOS, TOM",145484,95434,0.488068571,195534,0
17930,California,6099102012,12,99,102,101,CA,1988,11,200,"CAMPBELL, TOM",136384,-14861,-0.057621546,257907,0
17931,California,6099102013,13,99,102,101,CA,1988,11,100,"MINETA, NORMAN Y.",143980,80021,0.384829205,207939,0
17932,California,6099102014,14,99,102,101,CA,1988,11,200,"SHUMWAY, NORMAN D.",173876,-69977,-0.251919719,277775,0
17933,California,6099102015,15,99,102,101,CA,1988,11,100,"COELHO, TONY",118710,70753,0.424517151,166667,0
17934,California,6099102016,16,99,102,101,CA,1988,11,100,"PANETTA, LEON E.",177452,129077,0.571574701,225827,0
17935,California,6099102017,17,99,102,101,CA,1988,11,200,"PASHAYAN, CHARLES ""CHIP""",129568,-77838,-0.429337334,181298,0
17936,California,6099102018,18,99,102,101,CA,1988,11,100,"LEHMAN, RICHARD H.",125715,71681,0.39878386,179749,0
17937,California,6099102019,19,99,102,101,CA,1988,11,200,"LAGOMARSINO, ROBERT J. ""BOB""",116026,-3993,-0.017508627,228059,0
17938,California,6099102001,1,99,102,101,CA,1988,11,100,"BOSCO, DOUGLAS H.",159815,87626,0.377691764,232004,0
17939,California,6099102020,20,99,102,101,CA,1988,11,200,"THOMAS, WILLIAM M.",162779,-100742,-0.448108676,224816,0
17940,California,6099102021,21,99,102,101,CA,1988,11,200,"GALLEGLY, ELTON",181413,-105674,-0.410939833,257152,0
17941,California,6099102022,22,99,102,101,CA,1988,11,200,"MOORHEAD, CARLOS J.",164699,-103144,-0.455877023,226254,0
17942,California,6099102023,23,99,102,101,CA,1988,11,100,"BEILENSON, ANTHONY C.",147858,70674,0.314048044,225042,0
17943,California,6099102024,24,99,102,101,CA,1988,11,100,"WAXMAN, HENRY A.",112038,75203,0.505148684,148873,0
17944,California,6099102025,25,99,102,101,CA,1988,11,100,"ROYBAL, EDWARD R.",85378,79626,0.873762757,91130,0
17945,California,6099102026,26,99,102,101,CA,1988,11,100,"BERMAN, HOWARD L.",126930,73412,0.406831885,180448,0
17946,California,6099102027,27,99,102,101,CA,1988,11,100,"LEVINE, MEL",148814,83507,0.389999113,214121,0
17947,California,6099102028,28,99,102,101,CA,1988,11,100,"DIXON, JULIAN C.",109801,81156,0.58619245,138446,0
17948,California,6099102029,29,99,102,101,CA,1988,11,100,"HAWKINS, AUGUSTUS F. ""GUS""",88169,73626,0.716819846,102712,0
17949,California,6099102002,2,99,102,101,CA,1988,11,200,"HERGER, WALLY",139010,-47922,-0.208267782,230098,0
17950,California,6099102030,30,99,102,101,CA,1988,11,100,"MARTINEZ, MATTHEW G. ""MARTY""",72253,28420,0.244818497,116086,0
17951,California,6099102031,31,99,102,101,CA,1988,11,100,"DYMALLY, MERVYN M.",100919,64902,0.473958638,136936,0
17952,California,6099102032,32,99,102,101,CA,1988,11,100,"ANDERSON, GLENN M.",114666,63956,0.386730844,165376,0
17953,California,6099102041,41,99,102,101,CA,1988,11,200,"LOWERY, BILL",187380,-99188,-0.359934972,275572,0
17954,California,6099102042,42,99,102,101,CA,1988,11,200,"ROHRABACHER, DANA",153280,-74502,-0.321049048,232058,0
17955,California,6099102043,43,99,102,101,CA,1988,11,200,"PACKARD, RON",202478,-129979,-0.472690443,274977,0
17956,California,6099102044,44,99,102,101,CA,1988,11,100,"BATES, JIM",90796,35285,0.241170962,146307,0
17957,California,6099102045,45,99,102,101,CA,1988,11,200,"HUNTER, DUNCAN",166451,-112439,-0.510013018,220463,0
17958,California,6099102004,4,99,102,101,CA,1988,11,100,"FAZIO, VIC",181184,179929,0.99273911,181245,0
17959,California,6099102005,5,99,102,101,CA,1988,11,100,"PELOSI, NANCY",133530,99838,0.597038667,167222,0
17960,California,6099102006,6,99,102,101,CA,1988,11,100,"BOXER, BARBARA",176645,112471,0.467035408,240819,0
17961,California,6099102007,7,99,102,101,CA,1988,11,100,"MILLER, GEORGE",170006,91528,0.368345648,248484,0
17962,California,6099102008,8,99,102,101,CA,1988,11,100,"DELLUMS, RONALD V.",163221,86690,0.361581968,239752,0
17963,California,6099102009,9,99,102,101,CA,1988,11,100,"STARK, FORTNEY PETE",152866,96210,0.459188057,209522,0
17964,Hawaii,15099102001,1,99,102,101,HI,1988,11,200,"SAIKI, PATRICIA",96848,-20454,-0.118066058,173242,0
17965,Hawaii,15099102002,2,99,102,101,HI,1988,11,100,"AKAKA, DANIEL K.",144802,126796,0.778806938,162808,0
17966,Tennessee,47098102005,5,98,102,101,TN,1988,11,100,"CLEMENT, BOB",155068,155068,1,155068,0
17967,Connecticut,9098102004,4,98,102,101,CT,1988,11,200,"SHAYS, CHRISTOPHER",147843,-92092,-0.452331601,203594,0
17968,Minnesota,27098102006,6,98,102,101,MN,1988,11,809,"SIKORSKI, GERRY",181227,169486,0.655157618,258695,0
17969,Colorado,8098102001,1,98,102,101,CO,1988,11,100,"SCHROEDER, PATRICIA",133922,76335,0.398597455,191509,0
17970,Connecticut,9098102001,1,98,102,101,CT,1986,11,100,"KENNELLY, BARBARA BAILEY",176463,124478,0.544885488,228448,0
17971,Connecticut,9098102005,5,98,102,101,CT,1988,11,200,"ROWLAND, JOHN G.",163729,-105117,-0.472773802,222341,0
17972,Maryland,24098102001,1,98,102,101,MD,1988,11,100,"DYSON, ROY",96128,1540,0.008074834,190716,0
17973,Missouri,29098102002,2,98,102,101,MS,1988,11,100,"ESPY, MIKE",112401,52574,0.305258146,172228,0
17974,Oregon,41098102001,1,98,102,101,OR,1988,11,100,"AUCOIN, LES",179915,101289,0.39186549,258479,0
17975,Missouri,29098102007,7,98,102,101,MO,1988,11,200,"HANCOCK, MELTON, D. (MEL)",127939,-16695,-0.069800111,239183,0
17976,Oregon,41098102003,3,98,102,101,OR,1988,11,100,"WYDEN, RON",190684,190684,1,190684,0
17977,Pennsylvania,42098102008,8,98,102,101,PA,1988,11,100,"KOSTMAYER, PETER H.",128153,34505,0.155567378,221801,0
17978,Pennsylvania,42098102016,16,98,102,101,PA,1988,11,200,"WALKER, ROBERT S.",136944,-88775,-0.479571937,185113,0
17979,Nebraska,31098102003,3,98,102,101,NE,1988,11,200,"SMITH, VIRGINIA",170302,-125119,-0.58068214,215469,0
17980,Nebraska,31098102002,2,98,102,101,NE,1988,11,100,"HOAGLAND, PETER",112174,2981,0.013521789,220459,0
17981,Georgia,13098102008,8,98,102,101,GA,1988,11,100,"ROWLAND, J. ROY",102696,102696,1,102696,0
17982,Georgia,13098102004,4,98,102,101,GA,1988,11,100,"JONES, BEN",148394,50649,0.205773973,246139,0
17983,Georgia,13098102001,1,98,102,101,GA,1988,11,100,"THOMAS, LINDSAY",94531,47979,0.340076409,141083,0
17984,Louisiana,22099102001,1,99,102,101,LA,1988,11,200,"LIVINGSTON, ROBERT L. ""BOB""",67679,-62222,-0.850771166,73136,0
17985,Louisiana,22099102002,2,99,102,101,LA,1988,11,100,"BOGGS, LINDY ""MRS. HALE""",63762,56257,0.789383586,71267,0
17986,Louisiana,22099102003,3,99,102,101,LA,1988,11,200,"TAUZIN, W. J. ""BILLY""",72110,-63508,-0.786847061,80712,0
17987,Louisiana,22099102004,4,99,102,101,LA,1988,11,200,"MCCRERY, ""JIM""",72228,-67125,-0.86802188,77331,0
17988,Louisiana,22099102005,5,99,102,101,LA,1988,11,100,"HUCKABY, JERRY",51113,44710,0.777348912,57516,0
17989,Louisiana,22099102006,6,99,102,101,LA,1988,11,200,"BAKER, RICHARD H.",-9,9,-1,-9,0
17990,Louisiana,22099102007,7,99,102,101,LA,1988,11,100,"HAYES, JAMES A.",-9,-9,1,-9,0
17991,Louisiana,22099102008,8,99,102,101,LA,1988,11,200,"HOLLOWAY, CLYDE C.",116241,-27677,-0.135138302,204805,0
17992,New York,36099102010,10,99,102,101,NY,1988,11,100,"SCHUMER, CHARLES E.",107056,82743,0.651314547,127040,0
17993,Georgia,13098102005,5,98,102,101,GA,1988,11,100,"LEWIS, JOHN",135194,97501,0.563957961,172887,0
17994,Georgia,13098102003,3,98,102,101,GA,1988,11,100,"RAY, RICHARD",97663,97663,1,97663,0
17995,Georgia,13098102010,10,98,102,101,GA,1988,11,100,"BARNARD, DOUG JR.",118156,51635,0.279596268,184677,0
17996,Georgia,13098102009,9,98,102,101,GA,1988,11,100,"JENKINS, ED",121800,49895,0.257582406,193705,0
17997,Georgia,13098102006,6,98,102,101,GA,1988,11,200,"GINGRICH, NEWT",110169,-33345,-0.178322183,186993,0
17998,Georgia,13098102002,2,98,102,101,GA,1988,11,100,"HATCHER, CHARLES",85029,32222,0.233770568,137836,0
17999,Pennsylvania,42098102004,4,98,102,101,PA,1988,11,100,"KOLTER, JOSEPH P.",124041,71639,0.406017807,176443,0
18000,Idaho,16098102001,1,98,102,101,ID,1988,11,200,"CRAIG, LARRY",135221,-64893,-0.315705744,205549,0
18001,Idaho,16098102002,2,98,102,101,ID,1988,11,100,"STALLINGS, RICHARD",127956,59730,0.446883487,133659,0
18002,Michigan,26098102007,7,98,102,101,MI,1988,11,100,"KILDEE, DALE",150832,103761,0.524310258,197900,0
18003,Illinois,17098102014,14,98,102,101,IL,1988,11,200,"HASTERT, J. DENNIS",161146,-103664,-0.474157016,218628,0
18004,Illinois,17098102017,17,98,102,101,IL,1988,11,100,"EVANS, LANE",132130,60570,0.297363641,203690,0
18005,Illinois,17098102019,19,98,102,101,IL,1988,11,100,"BRUCE, TERRY L.",132889,58908,0.284758544,206870,0
18006,Illinois,17098102012,12,98,102,101,IL,1988,11,200,"CRANE, PHILIP M.",165913,-111144,-0.50363872,220682,0
18007,Illinois,17098102010,10,98,102,101,IL,1988,11,200,"PORTER, JOHN E.",158519,-98332,-0.44960815,218706,0
